data_execucao,fonte,empresa,numero_pncp,modalidade,orgao,objeto,valor_estimado,data_encerramento,dias_restantes,municipio,uf,link
2026-07-30 20:26,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18260489000104-1-000055/2026,Dispensa de Licitação,MUNICIPIO DE TUPACIGUARA,"[Publicenter] - Aquisição de contentores plásticos de lixo para atender as necessidades da Secretaria Municipal de Meio Ambiente, Recursos Hidricos e Serviços Urbanos, conforme condições e exigências estabelecidas em DFD.",63760.0,2026-08-07,8,Tupaciguara,MG,https://pncp.gov.br/app/editais/18260489000104/2026/55
2026-07-30 20:26,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18241349000180-1-000130/2026,Dispensa de Licitação,MUNICIPIO DE SAO SEBASTIAO DO PARAISO,"Constitui objeto da presente contratação a escolha da proposta mais vantajosa para a prestação de serviços em fornecimento de 1 (um) acesso em licença de software de nutrição, com implantação e treinamento, destinado ao setor da Equipe Multiprofissional da Atenção Primária, integrando a manutenção das ações da Secretaria Municipal de Saúde.",970.53,2026-08-06,7,São Sebastião do Paraíso,MG,https://pncp.gov.br/app/editais/18241349000180/2026/130
2026-07-30 20:26,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18431312000620-1-000351/2026,Dispensa de Licitação,MUNICIPIO DE UBERLANDIA,"Prestação de serviços de afiação de alicates de cutículas e tesouras destinados a atender o curso de manicures ofertados nos Centros Profissionalizantes, através da Secretaria Municipal de Desenvolvimento Social.",9156.0,2026-08-05,6,Uberlândia,MG,https://pncp.gov.br/app/editais/18431312000620/2026/351
2026-07-31 10:08,empresa,Drogaria Costa & Costa de Barbacena,18431312000620-1-000283/2026,Pregão - Eletrônico,MUNICIPIO DE UBERLANDIA,"Futura e eventual aquisição de medicamentos de uso humano (atorvastatina cálcica, azatioprina, e outros), que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia.",5966285.35,2026-08-18,18,Uberlândia,MG,https://pncp.gov.br/app/editais/18431312000620/2026/283
2026-07-31 10:08,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,16888315000157-1-000095/2025,Concorrência - Eletrônica,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,"Contratação de empresa especializada para conclusão da reforma e ampliação do Prédio de Laboratórios do Curso de Engenharia Mecânica no Campus JK da Universidade Federal dos Vales do Jequitinhonha e Mucuri - UFVJM, localizado no município de Diamantina-MG",2346922.14,2026-08-14,14,Diamantina,MG,https://pncp.gov.br/app/editais/16888315000157/2025/95
2026-07-31 20:46,empresa,Carlos Batista da Silva,00444232000139-1-000790/2026,Pregão - Eletrônico,INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL,Reforma e Automação UG-03 Repi,,2026-08-10,10,Itajubá,MG,https://pncp.gov.br/app/editais/00444232000139/2026/790
2026-07-31 20:46,empresa,Carlos Batista da Silva,17888082000155-1-000180/2026,Pregão - Eletrônico,MUNICIPIO DE CRISTAIS,"[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO, SOB DEMANDA, DE UNIFORMES PROFISSIONAIS, VESTIMENTAS FUNCIONAIS E EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL EPIS, DESTINADOS AOS SERVIDORES DAS DIVERSAS SECRETARIAS MUNICIPAIS DE CRISTAISMG.",619422.94,2026-08-05,5,Cristais,MG,https://pncp.gov.br/app/editais/17888082000155/2026/180
2026-07-31 20:46,empresa,Carlos Batista da Silva,18245167000188-1-000112/2026,Pregão - Eletrônico,MUNICIPIO DE TRES PONTAS,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE PROTEÇÃO E SEGURANÇA (EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS E DEMAIS ITENS CORRELATOS), DESTINADOS A ATENDER ÀS NECESSIDADES DOS ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL, VISANDO ASSEGURAR A PROTEÇÃO, A SAÚDE E A INTEGRIDADE FÍSICA DOS SERVIDORES PÚBLICOS NO DESEMPENHO DE SUAS ATIVIDADES LABORAIS.",1157197.99,2026-08-05,5,Três Pontas,MG,https://pncp.gov.br/app/editais/18245167000188/2026/112
2026-07-31 20:46,empresa,Carlos Batista da Silva,26139790000184-1-000050/2026,Dispensa de Licitação,MUNICIPIO DE FERVEDOURO,"a REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MATERIAIS PARA TRANSPORTE DE VACINA E TERMOLÁBEIS, DESTINADOS AO ATENDIMENTO DAS NECESSIDADES DO SETOR DE EPIDEMIOLOGIA DA SECRETARIA MUNICIPAL DE SAÚDE DE FERVEDOURO/MG",9394.91,2026-08-06,6,Fervedouro,MG,https://pncp.gov.br/app/editais/26139790000184/2026/50
2026-07-31 20:46,empresa,Carlos Batista da Silva,17503475000101-1-000125/2026,Dispensa de Licitação,FUNDACAO EZEQUIEL DIAS,EPI/EPC - CALÇADOS,,2026-08-10,10,Belo Horizonte,MG,https://pncp.gov.br/app/editais/17503475000101/2026/125
2026-07-31 20:46,empresa,Carlos Batista da Silva,17744434000107-1-000147/2026,Dispensa de Licitação,MUNICIPIO DE RIO POMBA,[Portal de Compras Públicas] - Aquisições de insumos para epidemiologia.,57520.4,2026-08-14,14,Rio Pomba,MG,https://pncp.gov.br/app/editais/17744434000107/2026/147
2026-07-31 20:47,empresa,Drogaria Costa & Costa de Barbacena,22678874000135-1-000283/2026,Pregão - Eletrônico,MUNICIPIO DE MONTES CLAROS,"REGISTRO DE PREÇO PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS, INSULINA E OSTEONUTRI  PARA CUMPRIMENTO DE ORDENS JUDICIAIS DO MUNICÍPIO DE MONTES  CLAROS-MG (EXCLUSIVO PARA PARTICIPAÇÃO DE MICROEMPRESAS,  EMPRESAS DE PEQUENO PORTE E MICROEMPREENDEDOR INDIVIDUAL)",,2026-09-11,42,Montes Claros,MG,https://pncp.gov.br/app/editais/22678874000135/2026/283
2026-07-31 20:47,empresa,Drogaria Costa & Costa de Barbacena,18013326000119-1-000084/2026,Pregão - Eletrônico,MUNICIPIO DE PORTEIRINHA,"Registro de Preços para futura e eventual aquisição de medicamentos para atendimento das necessidades da farmácia básica do Município, para atendimento da Secretaria Municipal de Saúde.",,2026-08-05,5,Porteirinha,MG,https://pncp.gov.br/app/editais/18013326000119/2026/84
2026-07-31 20:47,empresa,Drogaria Costa & Costa de Barbacena,18151467000106-1-000055/2026,Dispensa de Licitação,CONSORCIO PUBLICO INTERMUNICIPAL DE SAUDE DO TRIANGULO MINEIRO,"[LICITANET] - Aquisição de medicamentos destinados ao atendimento das demandas do CEM – AMVAP SAÚDE, referente aos itens remanescentes do Processo Licitatório nº 60/2026, Dispensa Eletrônica 20/2026.",,2026-08-06,6,Uberlândia,MG,https://pncp.gov.br/app/editais/18151467000106/2026/55
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18307470000168-1-000032/2026,Pregão - Eletrônico,MUNICIPIO DE SAO GERALDO DA PIEDADE,"AQUISIÇÃO DE VEÍCULOS AUTOMOTORES NOVOS (ZERO QUILÔMETRO) PARA ATENDIMENTO DAS NECESSIDADES DO MUNICÍPIO, COMPREENDENDO 01 (UM) VEÍCULO DE PASSEIO COM CAPACIDADE PARA 05 (CINCO) OCUPANTES, 02 (DUAS) MINIVANS COM CAPACIDADE MÍNIMA PARA 07 (SETE) OCUPANTES E 01 (UM) ÔNIBUS ESCOLAR RURAL COM CAPACIDADE PARA 45 (QUARENTA E CINCO) LUGARES, EM CONFORMIDADE COM AS ESPECIFICAÇÕES TÉCNICAS CONSTANTES DO TERMO DE REFERÊNCIA, COM RECURSOS ORIUNDOS DA RESOLUÇÃO SES/MG Nº 11.028, DE 16 DE ABRIL DE 2026, E DO CONVÊNIO DE SAÍDA SEE Nº 1261003275/2026  PROGRAMA FORTALECIMENTO DAS ESCOLAS MUNICIPAIS",1059153.0,2026-08-13,13,São Geraldo da Piedade,MG,https://pncp.gov.br/app/editais/18307470000168/2026/32
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18116160000166-1-000081/2026,Pregão - Eletrônico,MUNICIPIO DE PARAOPEBA,"OBJETO: Contratação de empresa especializada no fornecimento de uma solução de tecnologia integrada para a gestão pública municipal. O serviço requerido envolve o licenciamento de uso de sistemas operando em ambiente de nuvem (data center externo), englobando uma série de serviços essenciais para garantir a eficiência e eficácia da administração pública municipal. Entre os serviços demandados estão a conversão de dados, implantação, migração de dados pré-existentes, treinamento de pessoal, manutenção, suporte técnico e acompanhamento contínuo ao longo do período contratual. É fundamental que a solução oferecida esteja em conformidade com os requisitos do Sistema Único e Integrado de Execução Orçamentária, Administração Financeira e Controle (SIAFIC), conforme estabelecido pelo Decreto Federal nº 10.540/2020, garantindo uma gestão pública eficiente, transparente e integrada, em linha com as melhores práticas e normativas vigentes. Dentro das necessidades, ainda podemos destacar a otimização do monitoramento dos resultados institucionais e das iniciativas estratégicas, minimizando os riscos de erros na apuração das metas, aumentando o engajamento e responsabilização dos gestores de metas e possibilitando a capitalização do planejamento em todos os níveis e áreas da instituição. A implantação do sistema integrado de gestão pública tem como objetivo a modernização e o fortalecimento institucional na área administrativa, buscando a estabilidade macroeconômica, através de uma política pública eficiente e transparente na gestão das receitas e do gasto público. O Sistema prevê apoio a projetos de fortalecimento institucional destinado a aperfeiçoar os mecanismos de caráter legal, administrativo e tecnológico com que contam as áreas encarregadas da gestão administrativa. A necessidade desta contratação resulta da urgência em atualizar, evoluir ou substituir a atual ferramenta de gestão, que se mostra em situações como obsoleto e insuficiente para a demanda. A ausência de um sistema robusto e integrado limita severamente a capacidade de gerenciamento dos dados administrativos e financeiros, impondo riscos à execução contínua dos serviços essenciais da administração pública. O comprometimento da ferramenta atual, coloca em risco a continuidade de processos de compra, gestão de licitações, monitoramento de orçamento e gestão de pessoal, o que pode levar a prejuízos financeiros e jurídicos para a entidade contratante. A ferramenta a ser contratada, deverá mitigar esses riscos, viabilizando a operação completa e integrada da gestão pública.",903189.0,2026-08-10,10,Paraopeba,MG,https://pncp.gov.br/app/editais/18116160000166/2026/81
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,38486817000194-1-000012/2026,Pregão - Eletrônico,BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A. - BDMG,"Serviços de consultoria fiscal e tributária, conforme especificações do edital.",3843000.0,2026-08-06,6,Belo Horizonte,MG,https://pncp.gov.br/app/editais/38486817000194/2026/12
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18593111000114-1-000044/2026,Pregão - Eletrônico,MUNICIPIO DE ABADIA DOS DOURADOS,"[LICITANET] - Aquisição de um (01) ônibus escolar (zero km) para atender a Secretaria Municipal de Educação, Cultura, Esporte e Turismo, conforme Termo de Referência. Fonte de Recurso: Planto de Trabalho SIGCON-SAÍDA: 001497/2025. Termo de Convênio: Convênio de Saída nº. 1261001152/2025/SEE.",564330.0,2026-08-07,7,Abadia dos Dourados,MG,https://pncp.gov.br/app/editais/18593111000114/2026/44
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18431312000620-1-000332/2026,Pregão - Eletrônico,MUNICIPIO DE UBERLANDIA,"Aquisição de mobiliário infantil e adulto para salas de aula e refeitórios, destinado ao atendimento das Escolas Municipais de Educação Infantil e das Escolas Municipais de Ensino Fundamental, com recursos provenientes dos convênios nº 1261002120/2025 e nº 1261002237/2025, firmados entre a Prefeitura Municipal de Uberlândia (PMU) e a Secretaria de Estado de Educação de Minas Gerais (SEE-MG)",2886700.18,2026-08-07,7,Uberlândia,MG,https://pncp.gov.br/app/editais/18431312000620/2026/332
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,01612489000115-1-000091/2026,Concorrência - Eletrônica,MUNICIPIO DE CHAPADA GAUCHA,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO RAMO DE ENGENHARIA PARA EXECUÇÃO DA CONSTRUÇÃO DO PONTO DE APOIO À SAÚDE DA COMUNIDADE BARRO VERMELHO, LOCALIZADA NA ZONA RURAL DO MUNICÍPIO DE CHAPADA GAÚCHA/MG - COM RECURSOS PROVENIENTES DE EMENDAS IMPOSITIVAS (INDIVIDUAL E DE BANCADA), E DO MUNICÍPIO QUANDO APLICÁVEL",231736.32,2026-08-18,18,Chapada Gaúcha,MG,https://pncp.gov.br/app/editais/01612489000115/2026/91
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,22680672000128-1-000055/2026,Concorrência - Eletrônica,MUNICIPIO DE CORACAO DE JESUS,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE OBRAS DE PAVIMENTAÇÃO ASFÁLTICA EM PRÉ-MISTURADO A FRIO (PMF) EM VIAS PÚBLICAS DO DISTRITO DE ALVAÇÃO, NESTE MUNICÍPIO, COM RECURSOS ORIUNDOS DA RESOLUÇÃO SEGOV Nº 28, DE 17 DE JUNHO DE 2026.",200000.0,2026-08-14,14,Coração de Jesus,MG,https://pncp.gov.br/app/editais/22680672000128/2026/55
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,01620744000171-1-000045/2026,Concorrência - Eletrônica,MUNICIPIO DE VERMELHO NOVO,"Contratação de empresa para execução de obras e serviços de engenharia visando a ampliação do sistema de esgotamento sanitário do Município de Vermelho Novo, com recursos da União através do (Termo de Compromisso OGU MCIDADES nº 968250/2024, operação 1098018-13), compreendendo a implantação e expansão de redes coletoras e interceptores, execução de ligações prediais, construção de estruturas auxiliares, adequação e modernização da Estação de Tratamento de Esgoto existente, incluindo o fornecimento, instalação e operacionalização de sistemas de tratamento com tecnologia atualizada, especialmente mediante a implantação de novos filtros biológicos e demais componentes necessários ao adequado tratamento dos efluentes sanitários, em conformidade com as normas técnicas e ambientais vigentes, seguindo as orientações contidas no memorial descritivo, projetos, planilhas que integram o processo, conforme solicitação.",4698907.35,2026-08-20,20,Vermelho Novo,MG,https://pncp.gov.br/app/editais/01620744000171/2026/45
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,17097791000112-1-000066/2026,Concorrência - Eletrônica,MUNICIPIO DE MONTALVANIA,"Contratação de empresa especializada na execução de obras e serviços de engenharia para a execução de pavimentação asfáltica em Pré-Misturado a Frio (PMF), correspondente ao Lote 01, e de recapeamento asfáltico em Pré-Misturado a Frio (PMF), correspondente ao Lote 02, em logradouros públicos do Município de Montalvânia/MG, compreendendo o fornecimento de todos os materiais, mão de obra, equipamentos, máquinas, ferramentas, transporte, insumos e demais recursos necessários à perfeita execução dos serviços, em conformidade com os projetos executivos, memorial descritivo, especificações técnicas, planilhas orçamentárias, cronograma físico-financeiro e demais documentos que integram o Termo de Referência e/ou Projeto Básico, visando atender às necessidades da Secretaria Municipal de Obras, Infraestrutura e Vias Urbanas.",5450227.48,2026-08-18,18,Montalvânia,MG,https://pncp.gov.br/app/editais/17097791000112/2026/66
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,19198118000102-1-000056/2026,Dispensa de Licitação,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS - EMATER-MG,Curso de capacitação para brigada de incêndio NÍVEL INTERMEDIÁRIO para 53 pessoas,,2026-08-05,5,Belo Horizonte,MG,https://pncp.gov.br/app/editais/19198118000102/2026/56
2026-07-31 20:47,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,17319831000123-1-000004/2026,Dispensa de Licitação,FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS,"Aquisição de insumos laboratoriais destinados ao
atendimento das atividades práticas do Curso Técnico em Análises Clínicas.",10962.0,2026-08-05,5,Belo Horizonte,MG,https://pncp.gov.br/app/editais/17319831000123/2026/4
2026-08-03 12:41,empresa,Carlos Batista da Silva,18291377000102-1-000142/2026,Pregão - Eletrônico,MUNICIPIO DE CARMO DO CAJURU,"Registro de preços para futuras aquisições de produtos médico-hospitalares para atender as necessidades das Unidades Básicas de Saúde, APS, Odontologia, Pronto Atendimento, vigilância epidemiológica e farmácia municipal do Município de Carmo do Cajuru/MG.",3265627.9,2026-08-11,8,Carmo do Cajuru,MG,https://pncp.gov.br/app/editais/18291377000102/2026/142
2026-08-03 12:41,empresa,Carlos Batista da Silva,17217985000104-1-000164/2026,Pregão - Eletrônico,UNIVERSIDADE FEDERAL DE MINAS GERAIS,"O objeto desta contratação refere-se a bens materiais e possui 124 itens, dos tipos: cabo elétrico, cabo de rede, disjuntor, contator, relé, sensor, interruptor, tomada, plugue, chuveiro, conector, grampo, trilho, arruela, bucha, porca, parafuso, conduletes, tampas, abraçadeira, luva, eletrodutos (rigido, flexível, curvas), perfilado (sapata, junta, curva), lâmpada, luminária, refletor, soquete, caixas (passagem e equipotencialização), quadros (comando e distribuição) e produtos químicos (limpador de contato e espuma expansiva).",406518.07,2026-08-11,8,Belo Horizonte,MG,https://pncp.gov.br/app/editais/17217985000104/2026/164
2026-08-03 12:42,empresa,Drogaria Costa & Costa de Barbacena,04842827000101-1-000043/2026,Pregão - Eletrônico,HOSPITAL MUNICIPAL DR GIL ALVES,"[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS HOSPITALARES FRACASSADOS E DESERTOS NO PROCESSO ANTERIOR, VISANDO GARANTIR O ABASTECIMENTO CONTÍNUO DAS UNIDADES ASSISTENCIAIS, SEM COMPROMETER A CONTINUIDADE DOS SERVIÇOS DE SAÚDE PRESTADOS PELO HOSPITAL MUNICIPAL DR. GIL ALVES, NO MUNICÍPIO DE BOCAIÚVA-MG.",55756.5,2026-08-18,15,Bocaiúva,MG,https://pncp.gov.br/app/editais/04842827000101/2026/43
2026-08-03 12:42,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18314625000193-1-000025/2026,Pregão - Eletrônico,MUNICIPIO DE PRUDENTE DE MORAIS,"futura e eventual aquisição/fornecmento de matreriais esportivos, equipamentos auxiliares, redes, materiais de treinamento, itens de premiação, uniformes esportivos e materiais de identificação visual destinados ao atendimento da demandas das Secretararias Municipais de Esporte, Lazer e Turismo, Educação, que integram a municipalidade, conforme condições e exigências estabelecidas neste instrumento, pelo sistema de registro de preços",573712.16,2026-08-10,7,Prudente de Morais,MG,https://pncp.gov.br/app/editais/18314625000193/2026/25
2026-08-03 12:42,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,17935388000115-1-000091/2026,Concorrência - Eletrônica,MUNICIPIO DE CAREACU,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA RECAPEAMENTO ASFÁLTICO NA ESTRADA VICINAL BAIRRO FORTES, NO MUNICÍPIO DE CAREAÇU/MG, COM RECURSOS PROVENIENTES DA EMENDA PARLAMENTAR N° 98/2026, NAS CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS",200000.0,2026-08-18,15,Careaçu,MG,https://pncp.gov.br/app/editais/17935388000115/2026/91
2026-08-05 12:31,empresa,Carlos Batista da Silva,00444232000139-1-000803/2026,Pregão - Eletrônico,INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL,"Contratação de laboratório para prestação de serviços de análise dos efluentes antes e depois de serem Tratados pela Estação de Tratamento de Esgoto (ETE) na IMBEL/FI e REPI; antes e depois de serem Tratados pela Estação de Tratamento de Efluentes Industriais (ETEI) na IMBEL/FI, a Montante da Barragem do Quilombo na REPI e a Jusante da Usina Principal na REPI e dos efluentes antes e depois de serem Tratados pela Estação de Tratamento Compacta de Óleo (ETCO) na IMBEL/FI",,2026-08-10,5,Itajubá,MG,https://pncp.gov.br/app/editais/00444232000139/2026/803
2026-08-05 12:31,empresa,Carlos Batista da Silva,18307504000114-1-000090/2026,Pregão - Eletrônico,MUNICIPIO DE SENHORA DO PORTO,"Registro de preços para futura e eventual aquisição de material de construção civil, material de pintura, ferramentas, equipamentos de apoio, EPIs e insumos correlatos, para atendimento das demandas das Secretarias Municipais de Senhora do Porto/MG.",2609059.35,2026-08-11,6,Senhora do Porto,MG,https://pncp.gov.br/app/editais/18307504000114/2026/90
2026-08-05 12:31,empresa,Carlos Batista da Silva,18659334000137-1-000446/2026,Pregão - Eletrônico,MUNICIPIO DE CAMPO BELO,"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE LEITES E DIETAS ENTERAIS PARA OS PACIENTES ENCAMINHADOS PELO PROCESSO JUDICIAL E CÂMARA TÉCNICA, SUPRINDO AS DEMANDAS DA FARMÁCIA EXCEPCIONAL, SETOR DA SECRETARIA MUNICIPAL DE SAÚDE.",,2026-08-13,8,Campo Belo,MG,https://pncp.gov.br/app/editais/18659334000137/2026/446
2026-08-05 12:31,empresa,Carlos Batista da Silva,16726028000140-1-000056/2026,Pregão - Eletrônico,MUNICIPIO DE CAPITOLIO,"AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL (EPIS) DESTINADOS À BRIGADA MUNICIPAL DE INCÊNDIO FLORESTAL PARA UTILIZAÇÃO NAS ATIVIDADES DE PREVENÇÃO, MONITORAMENTO, CONTROLE E COMBATE A INCÊNDIOS FLORESTAIS",,2026-08-11,6,Capitólio,MG,https://pncp.gov.br/app/editais/16726028000140/2026/56
2026-08-05 12:31,empresa,Carlos Batista da Silva,18659334000137-1-000447/2026,Pregão - Eletrônico,MUNICIPIO DE CAMPO BELO,"Registro de preços para futura e eventual aquisição de leites e dietas enterais para os pacientes encaminhados pelo processo judicial e câmara técnica, suprindo as demandas da farmácia excepcional, setor da Secretaria Municipal de Saúde.",,2026-08-13,8,Campo Belo,MG,https://pncp.gov.br/app/editais/18659334000137/2026/447
2026-08-05 12:31,empresa,Carlos Batista da Silva,16692121000181-1-000038/2026,Pregão - Eletrônico,HOSPITAL METROPOLITANO ODILON BEHRENS - HOB,"Aquisição de Toalhas umedecidas para banho, luvas cirúrgicas e luvas para procedimento.",,2026-08-10,5,Belo Horizonte,MG,https://pncp.gov.br/app/editais/16692121000181/2026/38
2026-08-05 12:31,empresa,Carlos Batista da Silva,18512012000160-1-000018/2026,Pregão - Eletrônico,SERVICO AUTONOMO DE AGUA E ESGOTO DE IPANEMA,"Aquisição de Equipamentos de Proteção Individual (EPIs) e materiais de proteção destinados aos servidores do Serviço Autônomo de Água e Esgoto – SAAE de Ipanema/MG, visando atender às necessidades das atividades desenvolvidas pela Autarquia, garantindo a proteção da saúde e da integridade física dos trabalhadores, em conformidade com as normas de segurança e saúde no trabalho vigentes.",61278.0,2026-08-10,5,Ipanema,MG,https://pncp.gov.br/app/editais/18512012000160/2026/18
2026-08-05 12:31,empresa,Carlos Batista da Silva,16845679000150-1-000015/2026,Pregão - Eletrônico,CAMARA MUNICIPAL DE ITABIRA,"Contratação de empresa especializada para prestação de serviços continuados, com
dedicação exclusiva de mão de obra, em postos de trabalho ocupados pelas categorias
profissionais de Motorista Executivo e Recepcionista, destinados às atividades da Câmara
Municipal de Itabira/MG, conforme quantidades e exigências estabelecidas neste Edital e seus
anexos.",2207967.0,2026-08-11,6,Itabira,MG,https://pncp.gov.br/app/editais/16845679000150/2026/15
2026-08-05 12:31,empresa,Carlos Batista da Silva,02031332000169-1-000039/2026,Concorrência - Eletrônica,CONSORCIO INTERMUNICIPAL DE SAUDE DO MEDIO PIRACICABA,"Contratação de empresa especializada para execução de obra de engenharia destinada à construção do Centro de Especialidades Médicas do CISMEPI. Compreendendo o fornecimento de materiais, mão de obra, equipamentos, ferramentas e demais insumos necessários à completa execução do empreendimento, em conformidade com os projetos, memorial descritivo, planilhas orçamentárias, cronograma físico-financeiro e demais documentos técnicos que integram o processo.",2406293.77,2026-08-28,23,João Monlevade,MG,https://pncp.gov.br/app/editais/02031332000169/2026/39
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,21505692000108-1-000017/2026,Pregão - Eletrônico,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DA AREA MINEIRA DA SUDENE,"[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS, EQUIPAMENTOS HOSPITALARES, MATERIAL MÉDICO HOSPITALAR, ODONTOLÓGICO E LABORATORIAL QUE ESTÃO DISPONÍVEIS NO BANCO DE PREÇOS DESENVOLVIDO PELO TRIBUNAL DE CONTAS DO ESTADO (TCE/MG), PARA ATENDER AS NECESSIDADES DOS MUNICÍPIOS INTEGRANTES DO CONSÓCIO INTERMUNICIPAL MULTIFINALITÁRIO DA ÁREA MINEIRA DA SUDENE – CIMAMS.",510046819.97,2026-08-19,14,Montes Claros,MG,https://pncp.gov.br/app/editais/21505692000108/2026/17
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,18431312000620-1-000335/2026,Pregão - Eletrônico,MUNICIPIO DE UBERLANDIA,"Futura e eventual aquisição de medicamentos de uso humano, que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia.",585441.9,2026-08-10,5,Uberlândia,MG,https://pncp.gov.br/app/editais/18431312000620/2026/335
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,18291351000164-1-000147/2026,Pregão - Eletrônico,MUNICIPIO DE DIVINOPOLIS,REGISTRO DE PREÇOS PARA AQUISIÇÃO FUTURA E EVENTUAL DE MEDICAMENTOS DIVERSOS PARA ATENDIMENTO AOS PACIENTES DO MUNICÍPIO DE DIVINÓPOLIS/MG ACOBERTADOS POR MANDADOS JUDICIAIS.,102098.21,2026-08-11,6,Divinópolis,MG,https://pncp.gov.br/app/editais/18291351000164/2026/147
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,18428888000123-1-000150/2026,Pregão - Eletrônico,MUNICIPIO DE CONQUISTA,"[LICITANET] - Registro de preço para eventual aquisição de medicamentos para atender a determinações judiciais, por meio da Secretaria Municipal de Saúde, conforme especificações anexas a este termo e demais especificações estabelecidas no ato convocatório",226334.21,2026-08-12,7,Conquista,MG,https://pncp.gov.br/app/editais/18428888000123/2026/150
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,18428888000123-1-000151/2026,Pregão - Eletrônico,MUNICIPIO DE CONQUISTA,"[Publicenter] - Registro de preço para eventual aquisição de medicamentos para atender a determinações judiciais, por meio da Secretaria Municipal de Saúde, conforme especificações anexas a este termo e demais especificações estabelecidas no ato convocatório",270512.18,2026-08-12,7,Conquista,MG,https://pncp.gov.br/app/editais/18428888000123/2026/151
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,18431312000620-1-000341/2026,Pregão - Eletrônico,MUNICIPIO DE UBERLANDIA,"Futura e eventual aquisição de medicamentos de uso humano (ácido tricloroacético, betametasona fosfato, dexmedetomidina cloridrato e outros), que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia.",1232232.37,2026-08-12,7,Uberlândia,MG,https://pncp.gov.br/app/editais/18431312000620/2026/341
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,18303172000108-1-000020/2026,Pregão - Eletrônico,MUNICIPIO DE CARMESIA,"[LICITANET] - REGISTRO DE PREÇOS, VISANDO FUTURA AQUISIÇÃO PARCELADA DE MEDICAMENTOS PARA ATENDIMENTO ÀS  NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE",1075459.2,2026-08-10,5,Carmésia,MG,https://pncp.gov.br/app/editais/18303172000108/2026/20
